ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
95116,11,2015,Elec- Commercial,N,750.00,2990981.00,3988.00
95116,11,2015,Elec- Industrial,Y,0.00,0.00,
95116,11,2015,Elec- Residential,N,12336.00,5577046.00,452.00
95117,11,2015,Elec- Commercial,N,192.00,1129855.00,5885.00
95117,11,2015,Elec- Industrial,Y,0.00,0.00,
95117,11,2015,Elec- Residential,N,11224.00,4488694.00,400.00
95118,11,2015,Elec- Commercial,Y,0.00,0.00,
95118,11,2015,Elec- Residential,N,11458.00,5442782.00,475.00
95119,11,2015,Elec- Commercial,Y,365.00,4919161.00,13477.00
95119,11,2015,Elec- Industrial,Y,0.00,0.00,
95119,11,2015,Elec- Residential,N,3107.00,1626973.00,524.00
95120,11,2015,Elec- Agricultural,Y,0.00,0.00,
95120,11,2015,Elec- Commercial,Y,0.00,0.00,
95120,11,2015,Elec- Industrial,Y,0.00,0.00,
95120,11,2015,Elec- Residential,N,12514.00,8147016.00,651.00
95121,11,2015,Elec- Agricultural,Y,0.00,0.00,
95121,11,2015,Elec- Commercial,Y,535.00,4343379.00,8118.00
95121,11,2015,Elec- Residential,N,9075.00,5198041.00,573.00
95122,11,2015,Elec- Commercial,N,796.00,6736301.00,8463.00
95122,11,2015,Elec- Residential,N,12255.00,6506141.00,531.00
95123,11,2015,Elec- Commercial,Y,1132.00,8376150.00,7399.00
95123,11,2015,Elec- Industrial,Y,0.00,0.00,
95123,11,2015,Elec- Residential,N,21138.00,10854963.00,514.00
95124,11,2015,Elec- Commercial,Y,1027.00,9127839.00,8888.00
95124,11,2015,Elec- Industrial,Y,0.00,0.00,
95124,11,2015,Elec- Residential,N,16989.00,8748539.00,515.00
95125,11,2015,Elec- Agricultural,Y,0.00,0.00,
95125,11,2015,Elec- Commercial,N,1260.00,7484994.00,5940.00
95125,11,2015,Elec- Industrial,Y,0.00,0.00,
95125,11,2015,Elec- Residential,N,19700.00,10235083.00,520.00
95126,11,2015,Elec- Commercial,N,882.00,6674614.00,7568.00
95126,11,2015,Elec- Industrial,Y,0.00,0.00,
95126,11,2015,Elec- Residential,N,14516.00,5852388.00,403.00
95127,11,2015,Elec- Agricultural,Y,0.00,0.00,
95127,11,2015,Elec- Commercial,Y,505.00,3270291.00,6476.00
95127,11,2015,Elec- Residential,N,15406.00,8563881.00,556.00
95128,11,2015,Elec- Commercial,N,1024.00,8426766.00,8229.00
95128,11,2015,Elec- Industrial,Y,0.00,0.00,
95128,11,2015,Elec- Residential,N,13753.00,5727303.00,416.00
95129,11,2015,Elec- Agricultural,Y,0.00,0.00,
95129,11,2015,Elec- Commercial,Y,0.00,0.00,
95129,11,2015,Elec- Residential,N,14263.00,6303341.00,442.00
95130,11,2015,Elec- Commercial,Y,0.00,0.00,
95130,11,2015,Elec- Residential,N,4893.00,2144587.00,438.00
95131,11,2015,Elec- Agricultural,Y,0.00,0.00,
95131,11,2015,Elec- Commercial,N,1467.00,24154422.00,16465.00
95131,11,2015,Elec- Industrial,Y,0.00,0.00,
95131,11,2015,Elec- Residential,N,8767.00,4399016.00,502.00
95132,11,2015,Elec- Agricultural,Y,0.00,0.00,
95132,11,2015,Elec- Commercial,N,285.00,1872655.00,6571.00
95132,11,2015,Elec- Industrial,Y,0.00,0.00,
95132,11,2015,Elec- Residential,N,11867.00,6023163.00,508.00
95133,11,2015,Elec- Agricultural,Y,0.00,0.00,
95133,11,2015,Elec- Commercial,N,463.00,3727138.00,8050.00
95133,11,2015,Elec- Industrial,Y,0.00,0.00,
95133,11,2015,Elec- Residential,N,7743.00,3697799.00,478.00
95134,11,2015,Elec- Agricultural,Y,0.00,0.00,
95134,11,2015,Elec- Commercial,Y,380.00,23002760.00,60534.00
95134,11,2015,Elec- Industrial,Y,170.00,309129852.00,1818411.00
95134,11,2015,Elec- Residential,N,10326.00,3849759.00,373.00
95135,11,2015,Elec- Agricultural,Y,0.00,0.00,
95135,11,2015,Elec- Commercial,N,133.00,1171367.00,8807.00
95135,11,2015,Elec- Industrial,Y,0.00,0.00,
95135,11,2015,Elec- Residential,N,7123.00,3665690.00,515.00
95136,11,2015,Elec- Commercial,N,308.00,3306985.00,10737.00
95136,11,2015,Elec- Residential,N,14416.00,7625793.00,529.00
95138,11,2015,Elec- Agricultural,Y,0.00,0.00,
95138,11,2015,Elec- Commercial,N,199.00,4971129.00,24981.00
95138,11,2015,Elec- Industrial,Y,0.00,0.00,
95138,11,2015,Elec- Residential,N,5712.00,3493169.00,612.00
95139,11,2015,Elec- Commercial,Y,0.00,0.00,
95139,11,2015,Elec- Residential,N,2181.00,1183361.00,543.00
95140,11,2015,Elec- Agricultural,Y,0.00,0.00,
95140,11,2015,Elec- Commercial,Y,0.00,0.00,
95140,11,2015,Elec- Residential,N,94.00,80863.00,860.00
95141,11,2015,Elec- Commercial,Y,0.00,0.00,
95141,11,2015,Elec- Residential,Y,0.00,0.00,
95148,11,2015,Elec- Agricultural,Y,0.00,0.00,
95148,11,2015,Elec- Commercial,Y,0.00,0.00,
95148,11,2015,Elec- Residential,N,11433.00,6684516.00,585.00
95192,11,2015,Elec- Commercial,Y,0.00,0.00,
95202,11,2015,Elec- Agricultural,Y,0.00,0.00,
95202,11,2015,Elec- Commercial,Y,0.00,0.00,
95202,11,2015,Elec- Residential,N,2871.00,1026454.00,358.00
95203,11,2015,Elec- Agricultural,Y,0.00,0.00,
95203,11,2015,Elec- Commercial,N,433.00,3874717.00,8949.00
95203,11,2015,Elec- Industrial,Y,0.00,0.00,
95203,11,2015,Elec- Residential,N,5438.00,2438768.00,448.00
95204,11,2015,Elec- Agricultural,Y,0.00,0.00,
95204,11,2015,Elec- Commercial,Y,633.00,2971495.00,4694.00
95204,11,2015,Elec- Industrial,Y,0.00,0.00,
95204,11,2015,Elec- Residential,N,11269.00,5556603.00,493.00
95205,11,2015,Elec- Agricultural,Y,0.00,0.00,
95205,11,2015,Elec- Commercial,Y,1841.00,11746359.00,6380.00
95205,11,2015,Elec- Industrial,Y,0.00,0.00,
95205,11,2015,Elec- Residential,N,10181.00,5105375.00,501.00
95206,11,2015,Elec- Agricultural,Y,0.00,0.00,
95206,11,2015,Elec- Commercial,N,862.00,13286430.00,15413.00
95206,11,2015,Elec- Industrial,Y,77.00,77316060.00,1004105.00
95206,11,2015,Elec- Residential,N,16808.00,8553647.00,509.00
95207,11,2015,Elec- Agricultural,Y,0.00,0.00,
95207,11,2015,Elec- Commercial,N,1247.00,8115585.00,6508.00
95207,11,2015,Elec- Industrial,Y,0.00,0.00,
95207,11,2015,Elec- Residential,N,18347.00,8604510.00,469.00
95209,11,2015,Elec- Agricultural,Y,0.00,0.00,
95209,11,2015,Elec- Commercial,Y,0.00,0.00,
95209,11,2015,Elec- Residential,N,12753.00,7494360.00,588.00
95210,11,2015,Elec- Agricultural,Y,0.00,0.00,
95210,11,2015,Elec- Commercial,Y,868.00,7076102.00,8152.00
95210,11,2015,Elec- Industrial,Y,0.00,0.00,
95210,11,2015,Elec- Residential,N,11520.00,5861868.00,509.00
95211,11,2015,Elec- Agricultural,Y,0.00,0.00,
95211,11,2015,Elec- Commercial,Y,0.00,0.00,
95212,11,2015,Elec- Agricultural,Y,0.00,0.00,
95212,11,2015,Elec- Commercial,N,232.00,2333550.00,10058.00
95212,11,2015,Elec- Residential,N,6978.00,4700192.00,674.00
95215,11,2015,Elec- Agricultural,Y,0.00,0.00,
95215,11,2015,Elec- Commercial,N,710.00,6961635.00,9805.00
95215,11,2015,Elec- Industrial,Y,0.00,0.00,
95215,11,2015,Elec- Residential,N,6455.00,4140702.00,641.00
95219,11,2015,Elec- Agricultural,Y,0.00,0.00,
95219,11,2015,Elec- Commercial,N,448.00,4062379.00,9068.00
95219,11,2015,Elec- Industrial,Y,0.00,0.00,
95219,11,2015,Elec- Residential,N,10954.00,5677471.00,518.00
95220,11,2015,Elec- Agricultural,Y,0.00,0.00,
95220,11,2015,Elec- Commercial,Y,0.00,0.00,
95220,11,2015,Elec- Industrial,Y,0.00,0.00,
95220,11,2015,Elec- Residential,N,2356.00,1990188.00,845.00
95222,11,2015,Elec- Agricultural,Y,0.00,0.00,
95222,11,2015,Elec- Commercial,Y,478.00,1535964.00,3213.00
95222,11,2015,Elec- Residential,N,2247.00,1723441.00,767.00
95223,11,2015,Elec- Commercial,Y,552.00,1166934.00,2114.00
95223,11,2015,Elec- Residential,N,7167.00,2664222.00,372.00
95224,11,2015,Elec- Residential,N,224.00,167864.00,749.00
95225,11,2015,Elec- Residential,N,731.00,572673.00,783.00
95227,11,2015,Elec- Residential,N,420.00,355217.00,846.00
95228,11,2015,Elec- Agricultural,Y,0.00,0.00,
95228,11,2015,Elec- Commercial,Y,0.00,0.00,
95228,11,2015,Elec- Residential,N,2608.00,1472078.00,564.00
95229,11,2015,Elec- Residential,N,153.00,121850.00,796.00
95230,11,2015,Elec- Agricultural,Y,0.00,0.00,
95230,11,2015,Elec- Commercial,Y,0.00,0.00,
95230,11,2015,Elec- Residential,N,169.00,138522.00,820.00
95231,11,2015,Elec- Agricultural,Y,0.00,0.00,
95231,11,2015,Elec- Commercial,N,129.00,1399124.00,10846.00
95231,11,2015,Elec- Industrial,Y,0.00,0.00,
95231,11,2015,Elec- Residential,N,829.00,633432.00,764.00
95232,11,2015,Elec- Agricultural,Y,0.00,0.00,
95232,11,2015,Elec- Commercial,Y,0.00,0.00,
95232,11,2015,Elec- Residential,N,191.00,133463.00,699.00
95233,11,2015,Elec- Residential,N,255.00,173032.00,679.00
95236,11,2015,Elec- Agricultural,Y,0.00,0.00,
95236,11,2015,Elec- Commercial,Y,0.00,0.00,
95236,11,2015,Elec- Residential,N,1498.00,1253359.00,837.00
95237,11,2015,Elec- Agricultural,Y,0.00,0.00,
95237,11,2015,Elec- Commercial,Y,0.00,0.00,
95237,11,2015,Elec- Residential,N,1108.00,706483.00,638.00
95240,11,2015,Elec- Agricultural,Y,2871.00,4330638.00,1508.00
95240,11,2015,Elec- Commercial,Y,770.00,3315082.00,4305.00
95240,11,2015,Elec- Industrial,Y,0.00,0.00,
95240,11,2015,Elec- Residential,N,2128.00,1778014.00,836.00
95242,11,2015,Elec- Agricultural,Y,0.00,0.00,
95242,11,2015,Elec- Commercial,Y,242.00,999109.00,4129.00
95242,11,2015,Elec- Industrial,Y,0.00,0.00,
95242,11,2015,Elec- Residential,N,1349.00,1118195.00,829.00
95245,11,2015,Elec- Agricultural,Y,0.00,0.00,
95245,11,2015,Elec- Commercial,Y,0.00,0.00,
95245,11,2015,Elec- Residential,N,593.00,437247.00,737.00
95246,11,2015,Elec- Agricultural,Y,0.00,0.00,
95246,11,2015,Elec- Commercial,Y,0.00,0.00,
95246,11,2015,Elec- Residential,N,632.00,440154.00,696.00
95247,11,2015,Elec- Agricultural,Y,0.00,0.00,
95247,11,2015,Elec- Commercial,Y,452.00,821338.00,1817.00
95247,11,2015,Elec- Residential,N,2099.00,1561851.00,744.00
95248,11,2015,Elec- Residential,N,509.00,378190.00,743.00
95249,11,2015,Elec- Agricultural,Y,0.00,0.00,
95249,11,2015,Elec- Commercial,Y,0.00,0.00,
95249,11,2015,Elec- Residential,N,1497.00,1091823.00,729.00
95251,11,2015,Elec- Agricultural,Y,0.00,0.00,
95251,11,2015,Elec- Commercial,Y,0.00,0.00,
95251,11,2015,Elec- Residential,N,273.00,200293.00,734.00
95252,11,2015,Elec- Agricultural,Y,0.00,0.00,
95252,11,2015,Elec- Commercial,Y,441.00,1229328.00,2788.00
95252,11,2015,Elec- Residential,N,4531.00,3195424.00,705.00
95254,11,2015,Elec- Residential,N,460.00,323344.00,703.00
95255,11,2015,Elec- Agricultural,Y,0.00,0.00,
95255,11,2015,Elec- Commercial,Y,0.00,0.00,
95255,11,2015,Elec- Residential,N,1039.00,731822.00,704.00
95257,11,2015,Elec- Commercial,Y,0.00,0.00,
95257,11,2015,Elec- Residential,N,253.00,163597.00,647.00
95258,11,2015,Elec- Agricultural,Y,0.00,0.00,
95258,11,2015,Elec- Commercial,Y,69.00,264250.00,3830.00
95258,11,2015,Elec- Residential,N,1370.00,860869.00,628.00
95301,11,2015,Elec- Agricultural,Y,0.00,0.00,
95301,11,2015,Elec- Commercial,Y,710.00,2159725.00,3042.00
95301,11,2015,Elec- Industrial,Y,0.00,0.00,
95301,11,2015,Elec- Residential,N,10461.00,5774459.00,552.00
95303,11,2015,Elec- Agricultural,Y,0.00,0.00,
95303,11,2015,Elec- Commercial,Y,0.00,0.00,
95303,11,2015,Elec- Residential,N,54.00,55244.00,1023.00
95304,11,2015,Elec- Agricultural,Y,0.00,0.00,
95304,11,2015,Elec- Commercial,Y,667.00,5692544.00,8535.00
95304,11,2015,Elec- Industrial,Y,0.00,0.00,
95304,11,2015,Elec- Residential,N,3549.00,2718174.00,766.00
95306,11,2015,Elec- Agricultural,Y,0.00,0.00,
95306,11,2015,Elec- Commercial,Y,0.00,0.00,
95306,11,2015,Elec- Residential,N,422.00,291140.00,690.00
95307,11,2015,Elec- Residential,Y,0.00,0.00,
95309,11,2015,Elec- Agricultural,Y,0.00,0.00,
95309,11,2015,Elec- Commercial,Y,0.00,0.00,
95309,11,2015,Elec- Residential,N,120.00,80056.00,667.00
95310,11,2015,Elec- Agricultural,Y,0.00,0.00,
95310,11,2015,Elec- Commercial,Y,0.00,0.00,
95310,11,2015,Elec- Industrial,Y,0.00,0.00,
95310,11,2015,Elec- Residential,N,691.00,641468.00,928.00
95311,11,2015,Elec- Agricultural,Y,0.00,0.00,
95311,11,2015,Elec- Commercial,Y,124.00,166747.00,1345.00
95311,11,2015,Elec- Residential,N,1101.00,694088.00,630.00
95313,11,2015,Elec- Agricultural,Y,0.00,0.00,
95313,11,2015,Elec- Commercial,Y,0.00,0.00,
95313,11,2015,Elec- Residential,Y,0.00,0.00,
95315,11,2015,Elec- Agricultural,Y,0.00,0.00,
95316,11,2015,Elec- Agricultural,Y,0.00,0.00,
95316,11,2015,Elec- Commercial,Y,0.00,0.00,
95316,11,2015,Elec- Residential,N,23.00,21072.00,916.00
95317,11,2015,Elec- Agricultural,Y,0.00,0.00,
95317,11,2015,Elec- Commercial,Y,0.00,0.00,
95317,11,2015,Elec- Residential,N,197.00,197693.00,1004.00
95318,11,2015,Elec- Commercial,Y,0.00,0.00,
95318,11,2015,Elec- Industrial,Y,0.00,0.00,
95318,11,2015,Elec- Residential,N,201.00,115957.00,577.00
95320,11,2015,Elec- Agricultural,Y,0.00,0.00,
95320,11,2015,Elec- Commercial,Y,593.00,2196850.00,3705.00
95320,11,2015,Elec- Industrial,Y,0.00,0.00,
95320,11,2015,Elec- Residential,N,4030.00,2900648.00,720.00
95321,11,2015,Elec- Agricultural,Y,0.00,0.00,
95321,11,2015,Elec- Commercial,Y,174.00,327372.00,1881.00
95321,11,2015,Elec- Residential,N,3415.00,1861172.00,545.00
95322,11,2015,Elec- Agricultural,Y,0.00,0.00,
95322,11,2015,Elec- Commercial,Y,0.00,0.00,
95322,11,2015,Elec- Industrial,Y,0.00,0.00,
95322,11,2015,Elec- Residential,N,3277.00,1812552.00,553.00
95324,11,2015,Elec- Agricultural,Y,0.00,0.00,
95324,11,2015,Elec- Commercial,Y,0.00,0.00,
95324,11,2015,Elec- Residential,Y,0.00,0.00,
95325,11,2015,Elec- Agricultural,Y,0.00,0.00,
95325,11,2015,Elec- Commercial,Y,0.00,0.00,
95325,11,2015,Elec- Residential,N,60.00,37262.00,621.00
95327,11,2015,Elec- Agricultural,Y,0.00,0.00,
95327,11,2015,Elec- Commercial,Y,0.00,0.00,
95327,11,2015,Elec- Industrial,Y,0.00,0.00,
95327,11,2015,Elec- Residential,N,2474.00,1779828.00,719.00
95328,11,2015,Elec- Commercial,Y,0.00,0.00,
95329,11,2015,Elec- Agricultural,Y,0.00,0.00,
95329,11,2015,Elec- Commercial,Y,0.00,0.00,
95329,11,2015,Elec- Residential,N,1108.00,676946.00,611.00
95330,11,2015,Elec- Agricultural,Y,0.00,0.00,
95330,11,2015,Elec- Commercial,N,376.00,4699471.00,12499.00
95330,11,2015,Elec- Industrial,Y,0.00,0.00,
95330,11,2015,Elec- Residential,N,5585.00,3201563.00,573.00
95333,11,2015,Elec- Agricultural,Y,0.00,0.00,
95333,11,2015,Elec- Commercial,Y,0.00,0.00,
95333,11,2015,Elec- Residential,N,845.00,624803.00,739.00
95334,11,2015,Elec- Agricultural,Y,506.00,2333113.00,4611.00
95334,11,2015,Elec- Commercial,Y,0.00,0.00,
95334,11,2015,Elec- Industrial,Y,0.00,0.00,
95334,11,2015,Elec- Residential,N,3118.00,1641650.00,527.00
95335,11,2015,Elec- Commercial,Y,0.00,0.00,
95335,11,2015,Elec- Residential,N,618.00,168868.00,273.00
95336,11,2015,Elec- Agricultural,Y,0.00,0.00,
95336,11,2015,Elec- Commercial,N,1045.00,7339234.00,7023.00
95336,11,2015,Elec- Industrial,Y,0.00,0.00,
95336,11,2015,Elec- Residential,N,15396.00,8346348.00,542.00
95337,11,2015,Elec- Agricultural,Y,0.00,0.00,
95337,11,2015,Elec- Commercial,N,621.00,4752573.00,7653.00
95337,11,2015,Elec- Industrial,Y,0.00,0.00,
95337,11,2015,Elec- Residential,N,11105.00,6426356.00,579.00
95338,11,2015,Elec- Agricultural,Y,0.00,0.00,
95338,11,2015,Elec- Commercial,Y,514.00,1436159.00,2794.00
95338,11,2015,Elec- Residential,N,5155.00,3552766.00,689.00
95340,11,2015,Elec- Agricultural,Y,468.00,2161617.00,4619.00
95340,11,2015,Elec- Commercial,Y,1376.00,5100183.00,3707.00
95340,11,2015,Elec- Industrial,Y,0.00,0.00,
95340,11,2015,Elec- Residential,N,12250.00,6921939.00,565.00
95341,11,2015,Elec- Agricultural,Y,0.00,0.00,
95341,11,2015,Elec- Commercial,Y,0.00,0.00,
95341,11,2015,Elec- Residential,N,6735.00,3343853.00,496.00
95345,11,2015,Elec- Commercial,Y,0.00,0.00,
95345,11,2015,Elec- Residential,N,309.00,209403.00,678.00
95346,11,2015,Elec- Commercial,Y,0.00,0.00,
95346,11,2015,Elec- Residential,N,1487.00,690881.00,465.00
95348,11,2015,Elec- Agricultural,Y,0.00,0.00,
95348,11,2015,Elec- Commercial,N,502.00,1838890.00,3663.00
95348,11,2015,Elec- Residential,N,8805.00,4382512.00,498.00
95356,11,2015,Elec- Agricultural,Y,0.00,0.00,
95356,11,2015,Elec- Commercial,Y,0.00,0.00,
95356,11,2015,Elec- Residential,Y,0.00,0.00,
95357,11,2015,Elec- Agricultural,Y,0.00,0.00,
95357,11,2015,Elec- Commercial,Y,0.00,0.00,
95357,11,2015,Elec- Residential,N,54.00,53622.00,993.00
95358,11,2015,Elec- Agricultural,Y,0.00,0.00,
95360,11,2015,Elec- Agricultural,Y,0.00,0.00,
95360,11,2015,Elec- Commercial,Y,261.00,1213963.00,4651.00
95360,11,2015,Elec- Industrial,Y,0.00,0.00,
95360,11,2015,Elec- Residential,N,3792.00,2067007.00,545.00
95361,11,2015,Elec- Agricultural,Y,606.00,1081712.00,1785.00
95361,11,2015,Elec- Commercial,Y,1008.00,3962187.00,3931.00
95361,11,2015,Elec- Residential,Y,10337.00,7156415.00,692.00
95363,11,2015,Elec- Agricultural,Y,0.00,0.00,
95363,11,2015,Elec- Commercial,Y,0.00,0.00,
95363,11,2015,Elec- Residential,Y,303.00,186072.00,614.00
95364,11,2015,Elec- Commercial,Y,48.00,116560.00,2428.00
95364,11,2015,Elec- Residential,N,972.00,240796.00,248.00
95365,11,2015,Elec- Agricultural,Y,0.00,0.00,
95365,11,2015,Elec- Commercial,Y,0.00,0.00,
95365,11,2015,Elec- Residential,N,1253.00,541499.00,432.00
95366,11,2015,Elec- Agricultural,Y,0.00,0.00,
95366,11,2015,Elec- Commercial,N,293.00,1238800.00,4228.00
95366,11,2015,Elec- Residential,N,4385.00,2680534.00,611.00
95367,11,2015,Elec- Agricultural,Y,0.00,0.00,
95367,11,2015,Elec- Commercial,Y,0.00,0.00,
95367,11,2015,Elec- Residential,Y,5162.00,2973845.00,576.00
95369,11,2015,Elec- Agricultural,Y,0.00,0.00,
95369,11,2015,Elec- Commercial,Y,0.00,0.00,
95369,11,2015,Elec- Residential,N,356.00,280468.00,788.00
95370,11,2015,Elec- Agricultural,Y,0.00,0.00,
95370,11,2015,Elec- Commercial,Y,1614.00,6399509.00,3965.00
95370,11,2015,Elec- Residential,N,12357.00,9099417.00,736.00
95372,11,2015,Elec- Commercial,Y,0.00,0.00,
95372,11,2015,Elec- Residential,N,729.00,557224.00,764.00
95374,11,2015,Elec- Agricultural,Y,0.00,0.00,
95374,11,2015,Elec- Commercial,Y,0.00,0.00,
95374,11,2015,Elec- Residential,N,522.00,585737.00,1122.00
95375,11,2015,Elec- Residential,N,320.00,80072.00,250.00
95376,11,2015,Elec- Agricultural,Y,1587.00,4349202.00,2741.00
95376,11,2015,Elec- Commercial,N,1101.00,7547624.00,6855.00
95376,11,2015,Elec- Industrial,Y,0.00,0.00,
95376,11,2015,Elec- Residential,N,16399.00,8680065.00,529.00
95377,11,2015,Elec- Agricultural,Y,0.00,0.00,
95377,11,2015,Elec- Commercial,N,260.00,3465863.00,13330.00
95377,11,2015,Elec- Industrial,Y,0.00,0.00,
95377,11,2015,Elec- Residential,N,8724.00,5206719.00,597.00
95379,11,2015,Elec- Agricultural,Y,0.00,0.00,
95379,11,2015,Elec- Commercial,Y,0.00,0.00,
95379,11,2015,Elec- Residential,N,1682.00,1210325.00,720.00
95383,11,2015,Elec- Commercial,Y,194.00,318815.00,1643.00
95383,11,2015,Elec- Residential,N,2870.00,1531368.00,534.00
95385,11,2015,Elec- Agricultural,Y,0.00,0.00,
95385,11,2015,Elec- Commercial,Y,0.00,0.00,
95385,11,2015,Elec- Industrial,Y,0.00,0.00,
95385,11,2015,Elec- Residential,N,91.00,80534.00,885.00
95386,11,2015,Elec- Agricultural,Y,0.00,0.00,
95386,11,2015,Elec- Commercial,Y,0.00,0.00,
95386,11,2015,Elec- Residential,Y,0.00,0.00,
95387,11,2015,Elec- Commercial,N,68.00,350379.00,5153.00
95387,11,2015,Elec- Residential,N,335.00,163408.00,488.00
95388,11,2015,Elec- Agricultural,Y,365.00,1244378.00,3409.00
95388,11,2015,Elec- Commercial,Y,228.00,550591.00,2415.00
95388,11,2015,Elec- Industrial,Y,0.00,0.00,
95388,11,2015,Elec- Residential,N,3273.00,1860301.00,568.00
95389,11,2015,Elec- Commercial,Y,0.00,0.00,
95389,11,2015,Elec- Residential,N,348.00,158287.00,455.00
95391,11,2015,Elec- Agricultural,Y,0.00,0.00,
95391,11,2015,Elec- Commercial,Y,0.00,0.00,
95391,11,2015,Elec- Residential,N,38.00,43625.00,1148.00
95401,11,2015,Elec- Agricultural,Y,185.00,399887.00,2162.00
95401,11,2015,Elec- Commercial,N,1166.00,7808171.00,6697.00
95401,11,2015,Elec- Industrial,Y,0.00,0.00,
95401,11,2015,Elec- Residential,N,12730.00,6757434.00,531.00
95403,11,2015,Elec- Agricultural,Y,0.00,0.00,
95403,11,2015,Elec- Commercial,Y,1474.00,12493026.00,8476.00
95403,11,2015,Elec- Industrial,Y,0.00,0.00,
95403,11,2015,Elec- Residential,N,15507.00,8318297.00,536.00
95404,11,2015,Elec- Agricultural,Y,125.00,99298.00,794.00
95404,11,2015,Elec- Commercial,N,1113.00,4443172.00,3992.00
95404,11,2015,Elec- Residential,N,15513.00,9090339.00,586.00
95405,11,2015,Elec- Agricultural,Y,0.00,0.00,
95405,11,2015,Elec- Commercial,N,532.00,3327796.00,6255.00
95405,11,2015,Elec- Industrial,Y,0.00,0.00,
95405,11,2015,Elec- Residential,N,9048.00,4348112.00,481.00
95407,11,2015,Elec- Agricultural,Y,0.00,0.00,
95407,11,2015,Elec- Commercial,N,1214.00,8239946.00,6787.00
95407,11,2015,Elec- Industrial,Y,0.00,0.00,
95407,11,2015,Elec- Residential,N,10823.00,6184905.00,571.00
95409,11,2015,Elec- Agricultural,Y,0.00,0.00,
95409,11,2015,Elec- Commercial,N,323.00,2021726.00,6259.00
95409,11,2015,Elec- Residential,N,11476.00,5919198.00,516.00
95410,11,2015,Elec- Commercial,Y,0.00,0.00,
95410,11,2015,Elec- Residential,Y,345.00,328326.00,952.00
95412,11,2015,Elec- Agricultural,Y,0.00,0.00,
95412,11,2015,Elec- Commercial,Y,0.00,0.00,
95412,11,2015,Elec- Residential,Y,0.00,0.00,
95415,11,2015,Elec- Agricultural,Y,0.00,0.00,
95415,11,2015,Elec- Commercial,Y,0.00,0.00,
95415,11,2015,Elec- Residential,N,523.00,335410.00,641.00
95417,11,2015,Elec- Agricultural,Y,0.00,0.00,
95417,11,2015,Elec- Commercial,Y,0.00,0.00,
95417,11,2015,Elec- Residential,Y,0.00,0.00,
95419,11,2015,Elec- Residential,N,225.00,168858.00,750.00
95420,11,2015,Elec- Agricultural,Y,0.00,0.00,
95420,11,2015,Elec- Commercial,Y,0.00,0.00,
95420,11,2015,Elec- Residential,N,108.00,74887.00,693.00
95421,11,2015,Elec- Agricultural,Y,0.00,0.00,
95421,11,2015,Elec- Commercial,Y,132.00,255288.00,1934.00
95421,11,2015,Elec- Residential,Y,836.00,554408.00,663.00
95422,11,2015,Elec- Agricultural,Y,0.00,0.00,
95422,11,2015,Elec- Commercial,Y,486.00,2551169.00,5249.00
95422,11,2015,Elec- Industrial,Y,0.00,0.00,
95422,11,2015,Elec- Residential,N,7140.00,5932670.00,831.00
95423,11,2015,Elec- Agricultural,Y,0.00,0.00,
95423,11,2015,Elec- Commercial,Y,0.00,0.00,
95423,11,2015,Elec- Residential,N,2323.00,1726689.00,743.00
95425,11,2015,Elec- Agricultural,Y,0.00,0.00,
95425,11,2015,Elec- Commercial,Y,573.00,3661853.00,6391.00
95425,11,2015,Elec- Industrial,Y,0.00,0.00,
95425,11,2015,Elec- Residential,N,4137.00,2281810.00,552.00
95426,11,2015,Elec- Commercial,N,57.00,153321.00,2690.00
95426,11,2015,Elec- Residential,N,945.00,668350.00,707.00
95427,11,2015,Elec- Agricultural,Y,0.00,0.00,
95427,11,2015,Elec- Commercial,Y,0.00,0.00,
95427,11,2015,Elec- Residential,Y,0.00,0.00,
95428,11,2015,Elec- Agricultural,Y,0.00,0.00,
95428,11,2015,Elec- Commercial,Y,0.00,0.00,
95428,11,2015,Elec- Residential,N,738.00,717586.00,972.00
95432,11,2015,Elec- Agricultural,Y,0.00,0.00,
95432,11,2015,Elec- Commercial,Y,0.00,0.00,
95432,11,2015,Elec- Residential,N,111.00,56784.00,512.00
95435,11,2015,Elec- Residential,N,141.00,123516.00,876.00
95436,11,2015,Elec- Agricultural,Y,0.00,0.00,
95436,11,2015,Elec- Commercial,Y,0.00,0.00,
95436,11,2015,Elec- Residential,N,2405.00,1809012.00,752.00
95437,11,2015,Elec- Agricultural,Y,0.00,0.00,
95437,11,2015,Elec- Commercial,N,613.00,2239044.00,3653.00
95437,11,2015,Elec- Residential,N,5761.00,4006653.00,695.00
95439,11,2015,Elec- Agricultural,Y,0.00,0.00,
95439,11,2015,Elec- Commercial,Y,0.00,0.00,
95439,11,2015,Elec- Residential,N,241.00,165064.00,685.00
95441,11,2015,Elec- Agricultural,Y,0.00,0.00,
95441,11,2015,Elec- Commercial,Y,0.00,0.00,
95441,11,2015,Elec- Industrial,Y,0.00,0.00,
95441,11,2015,Elec- Residential,N,754.00,592455.00,786.00
95442,11,2015,Elec- Agricultural,Y,0.00,0.00,
95442,11,2015,Elec- Commercial,Y,224.00,948186.00,4233.00
95442,11,2015,Elec- Industrial,Y,0.00,0.00,
95442,11,2015,Elec- Residential,N,1622.00,1194341.00,736.00
95443,11,2015,Elec- Commercial,Y,0.00,0.00,
